Script,Đối tượng ,Vui,Buồn,Tức,Ngạc nhiên,Chán,Emotion
"Hôm nay mình hoàn toàn bị sốc với tin tức bất ngờ từ em trai. Sáng nay, trong khi mình đang ngồi học bài thì em trai gọi điện cho mình. Thực sự lúc đầu mình không nghĩ có chuyện gì quan trọng, vì em trai mình ít khi gọi trong giờ học lắm. Nhưng khi mình nghe máy, giọng của em trai nghe có vẻ hồi hộp lắm.
“Chị ơi, em trúng học bổng du học Hàn Quốc rồi!” - em trai thông báo, và mình ngay lập tức cảm thấy như mình bị đá đít ra khỏi ghế. Nghe em trai nói vậy, mình còn tưởng là em đùa, nhưng không, em đã gửi cho mình email xác nhận và các giấy tờ liên quan. Mình lập tức mở ra xem và thấy tất cả thông tin đều chính xác.
Thực sự mình không thể tin được. Em trai mình đã nộp đơn vào học bổng này từ mấy tháng trước, nhưng mình cứ nghĩ cơ hội trúng giải là rất nhỏ. Hơn nữa, em cũng không nói nhiều về chuyện này, nên mình tưởng là em chỉ thử vận may thôi. Bây giờ thì không thể tin nổi là em trai mình đã thật sự trúng học bổng!
Mình cảm thấy vừa bất ngờ vừa tự hào. Không biết nói gì hơn ngoài việc chúc mừng em. Tưởng tượng em sắp được học tập và trải nghiệm cuộc sống ở Hàn Quốc, mình cảm thấy vui mừng lắm. Đây chắc chắn là một bước ngoặt lớn trong cuộc đời em và cả gia đình mình.
Mình đã gọi lại cho em trai và chúng mình nói chuyện vui vẻ, chia sẻ cảm xúc và kế hoạch sắp tới. Bây giờ mình đang mơ màng nghĩ về tất cả những điều thú vị mà em sẽ trải nghiệm. Một ngày thật sự đáng nhớ và tuyệt vời!


",nhận tin tốt từ gia đình,0,0,0,1,0,Suprise
"Ôi không thể tin nổi, mình vừa trúng giải thưởng lớn trong cuộc thi viết của trường! Mình đã không dám mơ đến điều này vì có quá nhiều thí sinh tài năng tham gia. Khi tên mình được gọi lên nhận giải, mình chỉ biết đứng sững sờ một lúc lâu. Cảm giác vừa hồi hộp vừa vui sướng thật không thể diễn tả nổi. Mình thậm chí không nhớ nổi mình đã viết gì trong bài thi, chỉ biết rằng lúc đó mình cảm thấy như mình đang sống trong một giấc mơ tuyệt vời.",được giải thưởng lớn,0,0,0,1,0,Suprise
"Không thể tin được điều mình vừa nghe! Mình và đám bạn dự định đi xem trận đấu bóng đá cuối tuần này, nhưng khi kiểm tra vé thì phát hiện ra chúng đã được đặt trước từ tháng trước. Điều bất ngờ là, một người bạn của mình đã âm thầm sắp xếp tất cả và không cho ai biết. Mình vừa cảm thấy sốc vừa ngạc nhiên, không thể tin được là bạn mình lại có thể lén lút chuẩn bị một bất ngờ lớn như vậy. Cảm giác như mình vừa bị cuốn vào một cuộc phiêu lưu không thể nào tưởng tượng nổi!",được bạn cho bất ngờ,0,0,0,1,0,Suprise
Hôm nay tôi nhận được một cú điện thoại từ một người bạn cũ mà tôi đã không gặp nhiều năm. Cô ấy gọi để thông báo rằng cô ấy đã mua một căn hộ gần chỗ tôi sống và muốn gặp lại tôi. Tôi thật sự bất ngờ vì không nghĩ rằng chúng tôi sẽ có cơ hội gặp lại nhau sau bao nhiêu năm. Thật kỳ diệu khi những mối quan hệ xưa cũ lại có thể nối lại một cách bất ngờ như vậy. Tôi cảm thấy hào hứng và mong chờ cuộc hội ngộ này.,nhận điện thoại từ bạn cũ,0,0,0,1,0,Suprise
"Thật không thể tin nổi khi nhận được thông tin rằng công ty đã quyết định tăng lương cho tôi mà không hề báo trước. Tôi đã làm việc chăm chỉ và cống hiến hết mình, nhưng không ngờ rằng nỗ lực của mình lại được công nhận theo cách này. Cảm giác bất ngờ và hài lòng khi biết tin làm tôi cảm thấy rất vui mừng và biết ơn. Điều này cũng là một động lực lớn để tôi tiếp tục phấn đấu và làm việc hiệu quả hơn.",được tăng lương,0,0,0,1,0,Suprise
"Không thể tin được khi mình vừa được nhận vào đội tuyển thể thao của trường! Mình đã nghĩ rằng mình không đủ xuất sắc để được chọn vì có nhiều ứng viên tài năng hơn. Khi nghe tin mình được chọn, mình chỉ biết đứng sững sờ vì sự bất ngờ. Cảm giác này vừa vui mừng vừa tự hào, và mình không thể chờ đợi để chứng minh khả năng của mình trên sân đấu. Thật tuyệt vời khi những nỗ lực của mình cuối cùng đã được đền đáp.",được vào đội tuyển,0,0,0,1,0,Suprise
"Hôm nay, mình đã phát hiện ra một điều cực kỳ hài hước! Khi làm bài kiểm tra, mình đã viết nhầm một câu hỏi và làm cả bài thi sai hoàn toàn. Nhưng điều bất ngờ là câu trả lời sai của mình lại trùng với câu trả lời đúng của một bạn khác. Thầy giáo đã khen ngợi câu trả lời của mình mà không hề biết mình đã mắc lỗi. Mình vừa cảm thấy buồn cười vừa thấy thật may mắn. Đúng là cuộc sống đôi khi có những bất ngờ khó tin!",được khen dù làm sai,0,0,0,1,0,Suprise
Nhận được thư mời từ một tổ chức quốc tế để tham gia hội thảo là một cú sốc lớn đối với tôi. Tôi không ngờ rằng công việc của mình lại được công nhận ở tầm quốc tế và có cơ hội tham gia vào một sự kiện lớn như vậy. Cảm giác bất ngờ và tự hào khi biết tin làm tôi thấy mình đã đạt được những điều mình chưa từng tưởng tượng. Đây là một cơ hội tuyệt vời để học hỏi và mở rộng mạng lưới chuyên nghiệp của mình.,được mời tham gia hội thảo,0,0,0,1,0,Suprise
"Tôi không thể tin nổi khi vừa nhận được giải thưởng 'Cống hiến suốt đời' từ hội đồng thành phố. Tôi đã cống hiến cả cuộc đời cho công việc này và không bao giờ nghĩ rằng sẽ được công nhận theo cách này. Sự bất ngờ này khiến tôi cảm thấy rất tự hào và hạnh phúc. Đây là một sự vinh danh mà tôi không bao giờ tưởng tượng sẽ có được, và tôi cảm thấy như mình đã hoàn thành một hành trình vĩ đại.",được nhận giải thưởng,0,0,0,1,0,Suprise
"Ôi, hôm nay là một ngày đầy bất ngờ! Mình và nhóm bạn đã quyết định tổ chức một buổi picnic nhỏ, nhưng khi đến công viên, chúng mình phát hiện ra một lễ hội âm nhạc đang diễn ra. Lúc đầu, mình không nghĩ nhiều nhưng khi xem những màn trình diễn trực tiếp và cảm nhận không khí sôi động, mình cảm thấy như mình đang sống trong một bữa tiệc tuyệt vời. Đây quả là một sự bất ngờ thú vị và làm cho ngày hôm nay trở nên đặc biệt hơn bao giờ hết.",được xem lễ hội bất ngờ,0,0,0,1,0,Suprise
Ngày hôm nay tôi nhận được một tin bất ngờ lớn từ người bạn thân nhất của mình. Anh ấy đã quyết định tổ chức một bữa tiệc bất ngờ để ăn mừng ngày sinh nhật của tôi. Điều khiến tôi cảm thấy choáng váng là tất cả bạn bè và người thân đều có mặt tại bữa tiệc mà tôi không hề biết trước. Cảm giác khi bước vào phòng và thấy tất cả mọi người đứng chờ mình thật sự rất cảm động và vui sướng. Đây là một sự bất ngờ tuyệt vời mà tôi không bao giờ quên.,được tổ chức tiệc,0,0,0,1,0,Suprise
"Khi mở email công việc hôm nay, tôi không thể tin được vào mắt mình khi thấy thông báo rằng tôi đã được thăng chức. Tôi đã làm việc chăm chỉ và kiên trì trong nhiều năm, nhưng không nghĩ rằng mình sẽ được công nhận ngay lập tức như vậy. Điều này thật sự khiến tôi cảm thấy bất ngờ và tự hào. Sự thăng chức này không chỉ là một bước tiến lớn trong sự nghiệp mà còn là động lực để tôi tiếp tục cống hiến và phát triển hơn nữa.",được thăng chức,0,0,0,1,0,Suprise
"Thật không thể tin được khi mở hộp quà sinh nhật và thấy bên trong là một chiếc điện thoại mới tinh! Mình đã không dám mơ đến việc nhận được món quà đắt giá như vậy. Mình luôn cảm thấy vui vẻ khi nhận những món quà nhỏ, nhưng lần này quả thực là một sự bất ngờ lớn. Mình không thể không cảm thấy hạnh phúc và biết ơn vì những người bạn và gia đình đã tạo ra một khoảnh khắc đáng nhớ như thế này.",được tặng quà đắt,0,0,0,1,0,Suprise
"Ngày hôm nay, tôi đã nhận được một bức thư từ một người bạn cũ mà tôi không gặp suốt nhiều năm. Thật bất ngờ khi thấy rằng ông ấy đang sống gần tôi và muốn gặp lại. Đọc những dòng chữ thân tình và thấy những hình ảnh của thời gian xưa, tôi không thể không cảm thấy xúc động. Cuộc sống có nhiều điều bất ngờ và thú vị, và việc nối lại mối quan hệ cũ này khiến tôi cảm thấy như mình đã tìm lại một phần quý giá của quá khứ.",được nhận thư từ bạn cũ,0,0,0,1,0,Suprise
"Không thể tin nổi khi vừa nhận được thư mời từ một trường đại học hàng đầu. Tôi đã nộp đơn chỉ để thử vận may, không nghĩ rằng mình có cơ hội được nhận. Cảm giác khi mở thư và thấy tên mình trong danh sách trúng tuyển thật sự làm tôi choáng váng. Đây là một cơ hội tuyệt vời mà tôi không bao giờ tưởng tượng sẽ có, và nó khiến tôi cảm thấy rất vui mừng và đầy kỳ vọng về tương lai.",được nhận thư mời từ trường đại học top đầu,0,0,0,1,0,Suprise
"Khi nhận được thông báo rằng công ty đã quyết định đưa sản phẩm của tôi vào danh mục chính thức, tôi cảm thấy choáng váng. Tôi đã làm việc rất chăm chỉ để phát triển ý tưởng này và không nghĩ rằng nó sẽ được công nhận đến vậy. Sự bất ngờ này không chỉ làm tôi vui mừng mà còn chứng minh rằng những nỗ lực của tôi đã được đền đáp. Đây là một cột mốc quan trọng trong sự nghiệp của tôi và tôi cảm thấy rất tự hào.",được đưa sản phẩm làm chính thức,0,0,0,1,0,Suprise
"Ngày hôm nay, mình đã tham gia một cuộc thi sáng tạo và không ngờ rằng dự án của mình lại giành giải nhất. Mình đã rất hồi hộp và không nghĩ rằng mình có thể đạt được kết quả như vậy. Khi nghe thông báo, mình cảm thấy choáng váng và rất vui mừng. Đây là một thành công lớn và chứng tỏ rằng những nỗ lực và sự sáng tạo của mình đã được công nhận. Mình cảm thấy cực kỳ hào hứng và tràn đầy động lực.",giành giải nhất,0,0,0,1,0,Suprise
"Hôm nay tôi vừa nhận được một cuộc gọi bất ngờ từ một khách hàng lớn, người đã quyết định hợp tác với công ty của tôi. Tôi không nghĩ rằng họ sẽ chọn chúng tôi vì họ có nhiều lựa chọn khác, nhưng khi nghe quyết định của họ, tôi thật sự cảm thấy bất ngờ và hào hứng. Đây là một bước ngoặt lớn trong công việc và là một dấu mốc quan trọng trong sự nghiệp của tôi. Tôi cảm thấy rất biết ơn và mong chờ những cơ hội mới sẽ đến.",được khách hàng chọn,0,0,0,1,0,Suprise
"Hôm nay tôi đã có một bất ngờ lớn khi bạn cùng phòng của tôi quyết định thay đổi toàn bộ phòng mà không nói trước cho tôi biết. Khi về nhà, tôi không nhận ra nơi mình sống vì mọi thứ đều đã được thay đổi hoàn toàn. Lúc đầu, tôi cảm thấy choáng váng và không biết phải nói gì. Nhưng sau khi hiểu ra, tôi không thể không cười vì sự sáng tạo và hài hước của bạn mình. Thực sự là một cách rất thú vị để làm mới không gian sống của mình.",bạn bè dọn phòng,0,0,0,1,0,Suprise
"Hôm nay quả là một ngày đặc biệt! Sếp đột nhiên gọi tôi vào phòng và thông báo rằng tôi được thăng chức lên vị trí trưởng nhóm. Tôi thực sự không tin vào tai mình. Tôi nghĩ rằng còn lâu lắm tôi mới có cơ hội này, nhưng hóa ra mọi nỗ lực và công sức của tôi đã được công nhận. Tôi vẫn còn ngạc nhiên và không biết phải phản ứng thế nào cho đúng. Nhưng tôi rất hạnh phúc và sẵn sàng đón nhận thử thách mới này!

",,0,0,0,1,0,Suprise
"Tôi đã ngạc nhiên đến sững sờ khi một khách hàng hôm nay tặng tôi một món quà. Đó là một cuốn sách mà tôi đã muốn mua từ lâu nhưng không có đủ tiền. Người khách chỉ mỉm cười và nói rằng anh ấy cảm thấy tôi sẽ thích nó. Tôi thật sự không biết phải nói gì, chỉ có thể cảm ơn anh ấy rối rít. Cuộc sống đúng là đầy bất ngờ, và đôi khi những điều tốt đẹp đến từ những người chúng ta không ngờ tới.

",,0,0,0,1,0,Suprise
"Hôm nay tôi đã tìm thấy một hộp thư cũ của mẹ trong kho. Điều ngạc nhiên là trong đó có những bức thư tình từ một người đàn ông khác không phải cha tôi! Tôi thực sự sốc và không biết phải làm sao. Mẹ tôi chưa từng nhắc đến người này, và bây giờ khi cả cha và mẹ đều đã qua đời, tôi không biết phải tìm hiểu sự thật từ đâu. Tôi rất ngạc nhiên và hoang mang, không biết nên tiếp tục tìm hiểu hay để mọi chuyện qua đi.

",,0,0,0,1,0,Suprise
"Không thể tin được! Tôi vừa trúng xổ số! Chỉ là một giải nhỏ thôi, nhưng tôi thực sự không ngờ tới điều này. Tôi đã mua vé số theo thói quen từ lâu, chưa từng nghĩ mình sẽ trúng. Tôi vẫn còn đang run vì phấn khích. Tôi sẽ dùng số tiền này để mua một vài cuốn sách mà tôi yêu thích và tiết kiệm phần còn lại cho tương lai. Cuộc sống thật sự đầy những điều bất ngờ!

",,0,0,0,1,0,Suprise
"Hôm nay, khi tôi đang ngồi trong quán cà phê yêu thích, một người bước vào và tôi gần như không thể tin vào mắt mình. Đó là Mai, người bạn thân nhất thời trung học của tôi! Chúng tôi đã không gặp nhau hơn mười năm và bây giờ, chúng tôi lại tình cờ gặp nhau ở một nơi xa lạ như thế này. Tôi thật sự ngạc nhiên và xúc động khi biết rằng cô ấy cũng nhớ tôi và chúng tôi đã có một buổi trò chuyện thật tuyệt vời.

",,0,0,0,1,0,Suprise
"Hôm nay là một ngày đặc biệt! Con gái tôi vừa nói được câu đầu tiên: ""Ba ba!"" Tôi đã ngạc nhiên đến mức rơi nước mắt. Tôi không ngờ rằng điều này lại xảy ra sớm như vậy. Tôi đã chờ đợi giây phút này từ rất lâu, và khi nó xảy ra, cảm giác như tim tôi muốn nhảy ra khỏi lồng ngực. Tôi đã quay video lại và gửi cho vợ ngay lập tức. Chúng tôi rất hạnh phúc và tự hào về con!

",,0,0,0,1,0,Suprise
"Tôi thật sự ngạc nhiên khi phát hiện con trai mình có năng khiếu hội họa. Hôm nay, tôi đã tìm thấy một bức tranh tuyệt đẹp mà thằng bé đã vẽ trong phòng nó. Nó chưa bao giờ cho tôi xem và tôi không biết rằng nó có thể vẽ tốt đến vậy. Tôi đã hỏi nó có muốn tham gia lớp học vẽ không và nó đã gật đầu một cách rụt rè. Tôi rất vui và hãnh diện, không ngờ rằng nó lại có tài năng như vậy!

",,0,0,0,1,0,Suprise
"Tôi thực sự không thể tin được! Tôi vừa nhận được lời mời tham dự một sự kiện lớn do một công ty danh tiếng tổ chức. Họ nói rằng họ rất ấn tượng với thành tích của công ty tôi và muốn tôi đến để chia sẻ kinh nghiệm. Đây là một cơ hội mà tôi không bao giờ nghĩ mình sẽ có được. Tôi vẫn còn đang ngạc nhiên và hào hứng vô cùng. Đây sẽ là một bước ngoặt quan trọng trong sự nghiệp của tôi!

",,0,0,0,1,0,Suprise
"Hôm nay khi dọn dẹp gác xép, tôi đã tìm thấy một bức tranh cũ do ông nội tôi vẽ. Điều đặc biệt là nó gần như giống hệt một bức tranh mà tôi đã vẽ từ vài năm trước. Tôi thật sự ngạc nhiên và không thể tin vào mắt mình. Có vẻ như tình yêu hội họa đã được truyền từ ông sang tôi mà tôi không hề hay biết. Tôi rất xúc động và cảm thấy gắn kết với ông hơn bao giờ hết.

",,0,0,0,1,0,Suprise
"Hôm nay, một khách hàng đã đến nhà hàng và khen món ăn của tôi là ngon nhất mà anh ta từng thưởng thức. Tôi thực sự ngạc nhiên và hạnh phúc! Tôi luôn nỗ lực để mang đến những món ăn ngon nhất cho khách hàng, nhưng không ngờ lại nhận được sự đánh giá cao như vậy. Điều này làm tôi cảm thấy tự hào về công việc của mình hơn bao giờ hết. Tôi sẽ tiếp tục cố gắng hơn nữa!

",,0,0,0,1,0,Suprise
"Hôm nay, tôi nhận được một bức thư từ một người hâm mộ ở tận nước ngoài. Cô bé viết rằng bộ phim tôi tham gia đã truyền cảm hứng cho cô ấy rất nhiều và giúp cô ấy vượt qua một giai đoạn khó khăn trong cuộc sống. Tôi thực sự ngạc nhiên và xúc động. Tôi chưa bao giờ nghĩ rằng công việc của mình lại có thể ảnh hưởng đến người khác nhiều như vậy. Điều này thực sự làm tôi cảm thấy có động lực hơn để làm tốt hơn nữa!

",,0,0,0,1,0,Suprise
"Hôm nay tôi đã sốc khi biết rằng chú tôi, người luôn sống một cuộc sống bình dị, thực chất là một triệu phú! Chú ấy đã đầu tư vào một công ty công nghệ từ rất sớm và bây giờ công ty đó đã trở thành một trong những công ty lớn nhất thế giới. Chú ấy chưa bao giờ khoe khoang về điều này và luôn giữ lối sống giản dị. Tôi thực sự ngạc nhiên và không biết phải nói gì. Cuộc sống đúng là đầy những điều bất ngờ!

",,0,0,0,1,0,Suprise
"Sau ba tuần tìm kiếm trong vô vọng, tôi đã hoàn toàn bất ngờ khi thấy con mèo cưng của mình đứng ngay trước cửa nhà! Tôi đã nghĩ rằng mình sẽ không bao giờ gặp lại nó nữa, nhưng hóa ra nó đã tìm được đường về. Tôi không thể diễn tả được niềm vui và sự ngạc nhiên của mình khi thấy nó. Tôi đã ôm chặt nó và khóc vì quá xúc động. Tôi sẽ không bao giờ để nó ra khỏi nhà mà không có dây dắt nữa!

",,0,0,0,1,0,Suprise
"Tôi không thể tin nổi hôm nay! Tôi đã nhận được một bức thư tỏ tình từ cô bạn cùng lớp mà tôi thầm thích từ lâu. Cô ấy nói rằng cô ấy đã để ý đến tôi từ năm ngoái và rất ngưỡng mộ sự nhiệt huyết của tôi trong học tập. Tôi thực sự không ngờ tới điều này và cảm thấy rất vui mừng. Đây có thể là bước đầu tiên cho một mối quan hệ tốt đẹp. Tôi vẫn còn ngạc nhiên và hơi lúng túng, nhưng tôi rất hạnh phúc!

",,0,0,0,1,0,Suprise
"Hôm nay, trên đường đi học, tôi tình cờ gặp ca sĩ mà tôi hâm mộ từ lâu. Anh ấy đang đứng trước cửa một cửa hàng, và tôi đã không thể tin vào mắt mình. Tôi đã do dự một chút, nhưng cuối cùng cũng quyết định tiến tới xin chữ ký. Anh ấy rất thân thiện và thậm chí còn chụp ảnh cùng tôi. Tôi vẫn còn cảm thấy như đang mơ. Đây chắc chắn là một trong những ngày tuyệt vời nhất trong đời tôi!

",,0,0,0,1,0,Suprise
"Hôm nay tôi đã nhận được một lời mời không thể ngờ tới! Một hãng thể thao lớn đã liên hệ và đề nghị tôi trở thành đại diện thương hiệu của họ. Tôi thực sự ngạc nhiên và không thể tin vào may mắn của mình. Đây là cơ hội mà tôi chưa bao giờ nghĩ đến, và tôi rất hào hứng với những gì sắp tới. Tôi vẫn đang cảm thấy hơi choáng ngợp nhưng cũng rất tự hào về những gì mình đã đạt được.

",,0,0,0,1,0,Suprise
"Hôm nay là sinh nhật tôi, và tôi đã hoàn toàn bất ngờ khi đồng nghiệp chuẩn bị một bữa tiệc nhỏ cho tôi tại văn phòng. Tôi không nghĩ rằng họ lại nhớ và thậm chí còn chuẩn bị quà cho tôi. Tôi thực sự ngạc nhiên và cảm động vì sự quan tâm của họ. Tôi đã làm việc ở đây lâu rồi, và đây là lần đầu tiên tôi cảm thấy mình thực sự thuộc về một nơi. Một ngày sinh nhật thật tuyệt vời!

",,0,0,0,1,0,Suprise
"Tôi đã ngạc nhiên vô cùng khi tìm thấy một chiếc bình cổ trong kho chứa đồ của ông bà. Chiếc bình này có vẻ thuộc về thế kỷ 18 và rất có giá trị. Tôi chưa bao giờ nghĩ rằng trong nhà lại có một báu vật như vậy. Tôi đang cân nhắc việc đem nó đi thẩm định để biết rõ hơn về nguồn gốc và giá trị của nó. Cuộc sống đúng là đầy bất ngờ, và đôi khi những điều quý giá nhất lại ở ngay trước mắt mà ta không nhận ra.

",,0,0,0,1,0,Suprise
"Tôi thực sự không thể tin nổi! Tối nay, tôi đã tham gia một giải đấu trực tuyến mà bạn bè rủ rê, và bất ngờ thay, tôi đã giành được giải nhất! Tôi không phải là người chơi xuất sắc nhất, nhưng hôm nay may mắn đã đứng về phía tôi. Tôi vẫn còn ngạc nhiên và cảm giác như đang mơ. Bạn bè tôi đã cổ vũ hết mình, và chúng tôi đã có một buổi tối thật tuyệt vời. Tôi sẽ không bao giờ quên khoảnh khắc này!

",,0,0,0,1,0,Suprise
"Hôm nay, chồng tôi đã thông báo một tin khiến tôi hoàn toàn bất ngờ: chúng tôi sắp có em bé! Tôi đã nghi ngờ khi thấy cơ thể có những thay đổi nhỏ, nhưng tôi không nghĩ rằng lại có kết quả nhanh như vậy. Tôi vừa vui mừng, vừa ngạc nhiên. Chúng tôi đã lên kế hoạch cho một gia đình nhỏ từ lâu, và bây giờ giấc mơ đó sắp trở thành hiện thực. Tôi rất háo hức cho những tháng ngày sắp tới!

",,0,0,0,1,0,Suprise
"Hôm nay tôi cảm thấy thật sự chán nản. Mọi thứ dường như không diễn ra như tôi mong đợi. Tôi đã lên kế hoạch cho một buổi dã ngoại cuối tuần với bạn bè, nhưng trời lại mưa suốt cả ngày. Dự định của tôi đã bị hủy bỏ và tôi phải ở nhà trong khi mọi người đều có kế hoạch khác. Cảm giác này thật sự không vui, và tôi cảm thấy như tất cả nỗ lực và hy vọng của mình đã bị đổ sông đổ biển. Không biết đến khi nào tôi mới có thể thoát khỏi cảm giác này.",,0,0,0,0,1,Bored
"Tôi cảm thấy chán nản vô cùng khi không thể hoàn thành bài tập mà mình đã cố gắng suốt tuần. Mặc dù đã dành nhiều thời gian và nỗ lực, nhưng kết quả cuối cùng vẫn không như mong đợi. Cảm giác thất vọng và mệt mỏi cứ đeo bám tôi, và tôi không biết mình nên làm gì tiếp theo. Dường như mọi thứ đều trở nên vô nghĩa khi không thể đạt được mục tiêu đã đặt ra.",,0,0,0,0,1,Bored
"Ngày hôm nay tôi cảm thấy rất chán nản. Mọi việc ở công ty đều không diễn ra như dự định và có vẻ như tôi không thể làm gì để thay đổi tình hình. Dự án quan trọng mà tôi đã làm việc nhiều tháng qua đang gặp khó khăn, và tôi không thấy có cách nào để giải quyết vấn đề. Cảm giác này thật sự khiến tôi cảm thấy kiệt sức và không còn động lực để tiếp tục. Tôi không biết mình có thể làm gì để thoát khỏi cảm giác này.",,0,0,0,0,1,Bored
"Hôm nay là một ngày đầy thất vọng. Tôi đã lên kế hoạch cho một dự án quan trọng và hy vọng nó sẽ mang lại kết quả tốt, nhưng mọi thứ đều không như ý muốn. Kế hoạch của tôi bị hủy bỏ và không có gì diễn ra như dự đoán. Cảm giác chán nản và mệt mỏi cứ đeo bám tôi suốt cả ngày. Tôi không biết phải làm gì để thay đổi tình hình và lấy lại sự tự tin của mình.",,0,0,0,0,1,Bored
"Chán nản không phải là từ đủ để diễn tả cảm giác của tôi hôm nay. Tôi đã cố gắng thể hiện bản thân trong buổi thuyết trình, nhưng kết quả lại không như mong đợi. Mặc dù tôi đã chuẩn bị kỹ lưỡng và tự tin, nhưng mọi thứ đều trở nên tồi tệ. Cảm giác như tất cả nỗ lực của tôi đều bị lãng phí và không được đánh giá đúng mức. Tôi cảm thấy thật sự thất vọng và không biết mình có thể làm gì để lấy lại động lực.",,0,0,0,0,1,Bored
"Hôm nay thật sự là một ngày tồi tệ. Tôi đã lên kế hoạch để chơi game và thư giãn, nhưng máy tính của tôi lại bị hỏng ngay trước khi tôi bắt đầu. Cảm giác chán nản khi nhìn thấy màn hình trống không thể diễn tả nổi. Dường như mọi thứ đều đang chống lại tôi, và tôi không thể tìm thấy niềm vui trong những kế hoạch của mình. Tôi chỉ biết cười khẩy trước tình huống này và hy vọng ngày mai sẽ tốt đẹp hơn.",,0,0,0,0,1,Bored
"Hôm nay tôi cảm thấy cực kỳ chán nản khi không thể hoàn thành một công việc quan trọng trong thời gian quy định. Tôi đã làm việc liên tục nhưng kết quả không như mong đợi. Sự thất vọng này khiến tôi cảm thấy kiệt sức và không còn sức lực để tiếp tục. Mặc dù tôi đã cố gắng hết sức, nhưng mọi nỗ lực đều không mang lại kết quả như tôi kỳ vọng. Tôi cần phải tìm cách để vực dậy tinh thần và tiếp tục đối mặt với khó khăn.",,0,0,0,0,1,Bored
"Ngày hôm nay là một trong những ngày mà tôi cảm thấy vô cùng chán nản. Sau nhiều năm làm việc chăm chỉ, tôi cảm thấy như mình không còn mục tiêu rõ ràng và mọi thứ đều trở nên nhàm chán. Công việc hàng ngày đã trở nên đơn điệu và không còn đem lại niềm vui như trước. Tôi cảm thấy mình đang mất dần động lực và không biết phải làm gì để làm mới cuộc sống và công việc của mình.",,0,0,0,0,1,Bored
"Hôm nay thật sự là một ngày tồi tệ. Tôi đã dự định sẽ gặp gỡ bạn bè và có một buổi tối vui vẻ, nhưng tất cả kế hoạch đều bị phá hủy bởi một sự cố bất ngờ. Mọi thứ dường như không đi theo kế hoạch và cảm giác chán nản cứ đeo bám tôi suốt cả ngày. Dù cố gắng giữ tinh thần lạc quan, nhưng cảm giác thất vọng không thể nào che giấu được. Hy vọng ngày mai sẽ mang đến điều gì đó tốt đẹp hơn.",,0,0,0,0,1,Bored
"Thật sự chán nản khi không thể hoàn thành bài kiểm tra như mình mong đợi. Tôi đã tự tin và chuẩn bị kỹ lưỡng, nhưng kết quả lại khiến tôi thất vọng. Cảm giác như mọi nỗ lực của mình đều trở nên vô nghĩa và tôi không biết phải làm gì tiếp theo. Sự chán nản này khiến tôi cảm thấy mình đang ở trong một vòng luẩn quẩn không có lối thoát.",,0,0,0,0,1,Bored
"Ngày hôm nay là một ngày không như mong đợi. Mặc dù tôi đã làm việc chăm chỉ và cống hiến hết mình, nhưng mọi kế hoạch đều không diễn ra như dự đoán. Cảm giác chán nản và mệt mỏi cứ đeo bám tôi, và tôi không biết làm thế nào để thay đổi tình hình. Tôi cảm thấy như mình đang đứng yên tại chỗ và không thể tiến lên được.",,0,0,0,0,1,Bored
Cuộc sống dường như trở nên đơn điệu và không có gì thú vị. Công việc hàng ngày đã trở nên nhàm chán và không còn đem lại niềm vui như trước. Tôi cảm thấy mình đã mất đi động lực và không biết phải làm gì để làm mới cuộc sống của mình. Sự chán nản này khiến tôi cảm thấy như mình đang sống trong một vòng tròn vô nghĩa.,,0,0,0,0,1,Bored
"Chán nản là cảm giác mà tôi không thể nào diễn tả nổi hôm nay. Mặc dù đã đặt nhiều kỳ vọng vào buổi họp lớp, nhưng khi đến nơi, tôi nhận ra rằng chỉ có rất ít bạn bè đến tham dự. Cảm giác thất vọng và chán nản bao trùm khi thấy tất cả kế hoạch của mình bị phá hủy. Tôi không biết phải làm gì để thay đổi tình hình và lấy lại tinh thần.",,0,0,0,0,1,Bored
"Tôi cảm thấy chán nản khi phải đối mặt với một ngày mà mọi thứ đều không như mong đợi. Dự định của tôi để làm việc hiệu quả đã hoàn toàn bị phá vỡ bởi một loạt sự cố bất ngờ. Mặc dù tôi cố gắng giữ thái độ lạc quan, nhưng cảm giác thất vọng không thể tránh khỏi. Tôi chỉ còn cách cười trừ và hy vọng rằng ngày mai sẽ mang đến điều gì đó tốt đẹp hơn.",,0,0,0,0,1,Bored
"Hôm nay tôi cảm thấy vô cùng chán nản khi mọi kế hoạch đều không diễn ra như dự định. Công việc quan trọng mà tôi đã chuẩn bị lâu nay không đạt được kết quả như mong đợi, và điều này khiến tôi cảm thấy kiệt sức. Dù tôi đã cố gắng hết sức, nhưng cảm giác thất vọng không thể che giấu. Tôi cần phải tìm cách để vực dậy tinh thần và tiếp tục đối mặt với khó khăn.",,0,0,0,0,1,Bored
"Ngày hôm nay là một trong những ngày tồi tệ mà tôi từng trải qua. Công việc và cuộc sống đều không mang lại niềm vui như trước. Mặc dù tôi đã cố gắng làm mọi thứ tốt nhất có thể, nhưng cảm giác chán nản cứ đeo bám. Tôi không biết mình có thể làm gì để thay đổi tình hình và tìm lại động lực sống của mình.",,0,0,0,0,1,Bored
